         102336 function calls (102170 primitive calls) in 3.380 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:827(items)
       63    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        9    0.000    0.000    0.000    0.000 threading.py:122(RLock)
        1    0.000    0.000    0.000    0.000 ssl.py:441(_encode_hostname)
        1    0.000    0.000    0.000    0.000 _transcripts.py:390(_assert_playability)
        2    0.000    0.000    0.000    0.000 feedparser.py:54(__init__)
        2    0.000    0.000    0.000    0.000 request.py:191(body_to_chunks)
      156    0.000    0.000    0.000    0.000 <string>:2(__init__)
        4    0.000    0.000    0.000    0.000 contextlib.py:108(__init__)
        4    0.000    0.000    0.000    0.000 timeout.py:188(clone)
       23    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 _collections.py:93(__getitem__)
       44    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        4    0.000    0.000    0.000    0.000 feedparser.py:123(pushlines)
       13    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 enum.py:1603(__and__)
        2    0.000    0.000    0.000    0.000 client.py:442(flush)
       25    0.000    0.000    0.000    0.000 queue.py:306(_qsize)
       16    0.000    0.000    0.000    0.000 traversal.py:239(lazy_last)
       15    0.000    0.000    0.000    0.000 client.py:1066(_output)
       23    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       22    0.000    0.000    0.000    0.000 <frozen os>:779(check_str)
        1    0.000    0.000    0.000    0.000 connection.py:93(_set_socket_options)
        2    0.000    0.000    0.000    0.000 response.py:118(__init__)
       60    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:254(basename)
        2    0.000    0.000    0.000    0.000 models.py:997(raise_for_status)
        2    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
       15    0.000    0.000    0.000    0.000 cookies.py:90(unverifiable)
       11    0.000    0.000    0.000    0.000 cookiejar.py:1753(__iter__)
        2    0.000    0.000    0.000    0.000 timeout.py:202(start_connect)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
       26    0.000    0.000    0.000    0.000 connection.py:357(<genexpr>)
        2    0.000    0.000    0.000    0.000 _collections.py:82(__init__)
        2    0.000    0.000    0.000    0.000 parse.py:175(port)
        2    0.000    0.000    0.000    0.000 response.py:685(_init_length)
       35    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 utils.py:514(_parse_content_type_header)
        2    0.000    0.000    0.000    0.000 sessions.py:107(get_redirect_target)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1717(close)
        2    0.000    0.000    0.000    0.000 typing.py:426(inner)
        2    0.000    0.000    0.000    0.000 models.py:258(__init__)
        2    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
       31    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       12    0.000    0.000    0.000    0.000 queue.py:312(_get)
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:222(split)
        5    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        4    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
        8    0.000    0.000    0.000    0.000 cookiejar.py:459(strip_quotes)
        2    0.000    0.000    0.000    0.000 poolmanager.py:374(_merge_pool_kwargs)
       16    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1130(flush)
       16    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _asyncio.current_task}
        1    0.000    0.000    0.000    0.000 {built-in method today}
       34    0.000    0.000    0.000    0.000 _collections.py:289(__iter__)
        1    0.000    0.000    0.000    0.000 _compiler.py:439(_get_literal_prefix)
        2    0.000    0.000    0.000    0.000 retry.py:387(is_retry)
       74    0.000    0.000    0.000    0.000 parse.py:108(_noop)
        7    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       10    0.000    0.000    0.000    0.000 _parser.py:167(__getitem__)
        7    0.000    0.000    0.000    0.000 enum.py:1152(__new__)
        2    0.000    0.000    0.000    0.000 utils.py:636(unquote_unreserved)
        2    0.000    0.000    0.000    0.000 feedparser.py:197(_new_message)
       12    0.000    0.000    0.000    0.000 queue.py:309(_put)
        3    0.000    0.000    0.000    0.000 threading.py:281(__init__)
        2    0.000    0.000    0.000    0.000 sessions.py:799(mount)
       12    0.000    0.000    0.000    0.000 _internal_utils.py:25(to_native_string)
        2    0.000    0.000    0.000    0.000 models.py:769(is_redirect)
        8    0.000    0.000    0.000    0.000 {built-in method time.time}
        8    0.000    0.000    0.000    0.000 retry.py:242(<genexpr>)
        2    0.000    0.000    0.000    0.000 parse.py:978(urlencode)
        2    0.000    0.000    0.000    0.000 sessions.py:781(get_adapter)
       43    0.000    0.000    0.000    0.000 {method 'end' of 'xml.etree.ElementTree.TreeBuilder' objects}
       14    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 parse.py:692(unquote)
       24    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:853(__len__)
        2    0.000    0.000    0.000    0.000 models.py:799(iter_content)
       23    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:682(formatMessage)
        2    0.000    0.000    0.000    0.000 client.py:949(_wrap_ipv6)
        1    0.000    0.000    0.000    0.000 ssl_.py:464(is_ipaddress)
        2    0.000    0.000    0.000    0.000 models.py:393(prepare_method)
        1    0.000    0.000    0.000    0.000 _parser.py:448(_uniq)
       25    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
       27    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        2    0.000    0.000    0.000    0.000 timeout.py:245(read_timeout)
        2    0.000    0.000    0.000    0.000 parse.py:156(username)
       20    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        2    0.000    0.000    0.000    0.000 adapters.py:304(cert_verify)
       38    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 socket.py:517(family)
        2    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        2    0.000    0.000    0.000    0.000 feedparser.py:210(_pop_message)
        1    0.000    0.000    0.000    0.000 socket.py:507(detach)
       12    0.000    0.000    0.000    0.000 {method 'decode' of 'bytearray' objects}
       14    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.000    0.000 ssl.py:677(verify_mode)
       38    0.000    0.000    0.000    0.000 cookiejar.py:44(_debug)
        1    0.000    0.000    0.000    0.000 timeout.py:172(from_float)
        2    0.000    0.000    0.000    0.000 message.py:335(set_payload)
        1    0.000    0.000    0.000    0.000 __init__.py:470(format)
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:243(splitext)
        4    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        8    0.000    0.000    0.000    0.000 _utils.py:2205(__init__)
        8    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        3    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
       18    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        6    0.000    0.000    0.000    0.000 _parser.py:260(get)
       12    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        4    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
        2    0.000    0.000    0.000    0.000 enum.py:199(__get__)
      2/1    0.000    0.000    0.000    0.000 _parser.py:177(getwidth)
        1    0.000    0.000    0.000    0.000 _collections.py:100(__setitem__)
        4    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 {method 'Close' of 'winreg.PyHKEY' objects}
        1    0.000    0.000    0.000    0.000 weakref.py:568(__init__)
        5    0.000    0.000    0.000    0.000 copyreg.py:98(__newobj__)
        1    0.000    0.000    0.000    0.000 __init__.py:676(usesTime)
        2    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        3    0.000    0.000    0.000    0.000 {built-in method _winapi.LCMapStringEx}
        1    0.000    0.000    0.000    0.000 {method '_set_alpn_protocols' of '_ssl._SSLContext' objects}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:645(parent)
        5    0.000    0.000    0.000    0.000 hooks.py:15(default_hooks)
        1    0.000    0.000    0.000    0.000 {built-in method time.strftime}
        8    0.000    0.000    0.000    0.000 _parser.py:239(__next)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1587(_process_rfc2109_cookies)
        1    0.000    0.000    0.000    0.000 client.py:1286(_validate_host)
        5    0.000    0.000    0.000    0.000 client.py:453(isclosed)
        7    0.000    0.000    0.000    0.000 cookiejar.py:884(__init__)
        2    0.000    0.000    0.000    0.000 client.py:1265(_encode_request)
        2    0.000    0.000    0.000    0.000 sessions.py:91(merge_hooks)
        1    0.000    0.000    0.000    0.000 __init__.py:463(_format)
        1    0.000    0.000    0.000    0.000 __init__.py:167(<lambda>)
        2    0.000    0.000    0.000    0.000 client.py:1278(_validate_path)
        5    0.000    0.000    0.000    0.000 timeout.py:126(resolve_default_timeout)
       12    0.000    0.000    0.000    0.000 {method 'count' of 'bytes' objects}
        3    0.000    0.000    0.000    0.000 enum.py:1585(_get_value)
        2    0.000    0.000    0.000    0.000 adapters.py:140(__init__)
        2    0.000    0.000    0.000    0.000 parse.py:193(_userinfo)
        5    0.000    0.000    0.000    0.000 cookiejar.py:1141(return_ok_expires)
        2    0.000    0.000    0.000    0.000 response.py:245(__init__)
        4    0.000    0.000    0.000    0.000 response.py:1124(supports_chunked_reads)
        1    0.000    0.000    0.000    0.000 cookies.py:72(has_header)
        4    0.000    0.000    0.000    0.000 structures.py:60(__len__)
        1    0.000    0.000    0.000    0.000 ssl_.py:180(resolve_cert_reqs)
        2    0.000    0.000    0.000    0.000 _internal_utils.py:38(unicode_is_ascii)
       10    0.000    0.000    0.000    0.000 cookiejar.py:810(is_expired)
        8    0.000    0.000    0.000    0.000 cookiejar.py:136(offset_from_tz_string)
        4    0.000    0.000    0.000    0.000 message.py:150(__init__)
        2    0.000    0.000    0.000    0.000 retry.py:379(_is_method_retryable)
        1    0.000    0.000    0.000    0.000 _transcripts.py:254(find_transcript)
        2    0.000    0.000    0.000    0.000 hooks.py:22(dispatch_hook)
        2    0.000    0.000    0.000    0.000 models.py:334(__init__)
       20    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
       10    0.000    0.000    0.000    0.000 cookiejar.py:968(set_ok_version)
        4    0.000    0.000    0.000    0.000 message.py:211(is_multipart)
        4    0.000    0.000    0.000    0.000 response.py:404(retries)
        1    0.000    0.000    0.000    0.000 <frozen genericpath>:157(_splitext)
        2    0.000    0.000    0.000    0.000 client.py:1269(_validate_method)
       25    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        4    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        4    0.000    0.000    0.000    0.000 parse.py:421(_checknetloc)
        6    0.000    0.000    0.000    0.000 utils.py:211(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:455(usesTime)
        1    0.000    0.000    0.000    0.000 socket.py:523(type)
        8    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
       16    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        9    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        2    0.000    0.000    0.000    0.000 response.py:91(is_response_to_head)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 _parser.py:230(__init__)
       15    0.000    0.000    0.000    0.000 cookies.py:69(is_unverifiable)
        8    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        4    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        8    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        8    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1390(_handle_fromlist)
       21    0.000    0.000    0.000    0.000 timeout.py:130(_validate_timeout)
       10    0.000    0.000    0.000    0.000 cookiejar.py:995(set_ok_name)
        2    0.000    0.000    0.000    0.000 request.py:136(set_file_position)
        1    0.000    0.000    0.000    0.000 _compiler.py:401(_simple)
        2    0.000    0.000    0.000    0.000 socket.py:491(_decref_socketios)
        2    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        8    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
       11    0.000    0.000    0.000    0.000 cookiejar.py:926(is_blocked)
        8    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        2    0.000    0.000    0.000    0.000 enum.py:1333(value)
        3    0.000    0.000    0.000    0.000 _request_methods.py:51(__init__)
        9    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        1    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 _compiler.py:410(_generate_overlap_table)
        3    0.000    0.000    0.000    0.000 _parser.py:292(tell)
        5    0.000    0.000    0.000    0.000 _parser.py:255(match)
        4    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
        3    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        3    0.000    0.000    0.000    0.000 _parser.py:175(append)
        1    0.000    0.000    0.000    0.000 threading.py:1427(current_thread)
       10    0.000    0.000    0.000    0.000 cookiejar.py:1075(set_ok_port)
        1    0.000    0.000    0.000    0.000 _transcripts.py:182(__init__)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        5    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 _parser.py:163(__len__)
        1    0.000    0.000    0.000    0.000 __init__.py:129(getLevelName)
       11    0.000    0.000    0.000    0.000 cookiejar.py:941(is_not_allowed)
        2    0.000    0.000    0.000    0.000 __init__.py:1750(getEffectiveLevel)
        5    0.000    0.000    0.000    0.000 cookiejar.py:1307(<lambda>)
        2    0.000    0.000    0.000    0.000 response.py:344(<genexpr>)
        2    0.000    0.000    0.000    0.000 models.py:572(prepare_content_length)
        1    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        2    0.000    0.000    0.000    0.000 cookiejar.py:348(split_header_words)
        2    0.000    0.000    0.000    0.000 __init__.py:839(filter)
        4    0.000    0.000    0.000    0.000 utils.py:743(set_environ)
        4    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        2    0.000    0.000    0.000    0.000 parser.py:17(__init__)
        1    0.000    0.000    0.000    0.000 _transcripts.py:480(__init__)
        8    0.000    0.000    0.000    0.000 cookies.py:117(info)
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:850(__init__)
        1    0.000    0.000    0.000    0.000 _parser.py:954(fix_flags)
        1    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.000    0.000 _transcripts.py:296(_find_transcript)
        1    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 threading.py:1094(name)
        5    0.000    0.000    0.000    0.000 cookiejar.py:1135(return_ok_secure)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1656(_default)
        1    0.000    0.000    0.000    0.000 {built-in method time.time_ns}
        2    0.000    0.000    0.000    0.000 {method 'flush' of '_io.BufferedReader' objects}
        2    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        5    0.000    0.000    0.000    0.000 cookiejar.py:1114(return_ok_version)
        1    0.000    0.000    0.000    0.000 utils.py:891(default_user_agent)
        1    0.000    0.000    0.000    0.000 _transcripts.py:344(__init__)
        8    0.000    0.000    0.000    0.000 _utils.py:64(IDENTITY)
        1    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        4    0.000    0.000    0.000    0.000 connection.py:292(is_closed)
        1    0.000    0.000    0.000    0.000 _transcripts.py:62(__iter__)
        2    0.000    0.000    0.000    0.000 _compiler.py:573(isstring)
        1    0.000    0.000    0.000    0.000 connection.py:103(allowed_gai_family)
        1    0.000    0.000    0.000    0.000 connection.py:306(proxy_is_forwarding)
        3    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 __init__.py:1353(disable)
        5    0.000    0.000    0.000    0.000 cookiejar.py:1147(return_ok_port)
        2    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:34(_get_bothseps)
        1    0.000    0.000    0.000    0.000 _compiler.py:431(_get_iscased)
        2    0.000    0.000    0.000    0.000 _parser.py:82(groups)
        1    0.000    0.000    0.000    0.000 __init__.py:391(getMessage)
        2    0.000    0.000    0.000    0.000 connectionpool.py:337(_validate_conn)
        4    0.000    0.000    0.000    0.000 cookies.py:110(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method nt._path_splitroot_ex}
        2    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x000001DF8F64F240}
        1    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 _parser.py:76(__init__)
        4    0.000    0.000    0.000    0.000 feedparser.py:126(__iter__)
        5    0.000    0.000    0.000    0.000 timeout.py:227(connect_timeout)
        2    0.000    0.000    0.000    0.000 proxy.py:11(connection_requires_http_tunnel)
        2    0.000    0.000    0.000    0.000 models.py:216(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
        2    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 _parser.py:112(__init__)
        1    0.000    0.000    0.000    0.000 client.py:926(_get_hostport)
        2    0.000    0.000    0.000    0.000 adapters.py:578(add_headers)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 {method 'close' of 'xml.etree.ElementTree.TreeBuilder' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _socket.getdefaulttimeout}
        1    0.000    0.000    0.000    0.000 connection.py:182(host)
        2    0.000    0.000    0.000    0.000 cookies.py:87(get_new_headers)
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0x000001DF8F64DC60}
        1    0.000    0.000    0.000    0.000 _parser.py:171(__setitem__)
        2    0.000    0.000    0.000    0.000 typing.py:2371(cast)
        1    0.000    0.000    0.000    0.000 ssl.py:1121(_check_connected)
        1    0.000    0.000    0.000    0.000 queue.py:303(_init)
        1    0.000    0.000    0.000    0.000 connection.py:313(proxy_is_tunneling)
        1    0.000    0.000    0.000    0.000 cookies.py:84(add_unredirected_header)


